Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
treasure comics,3,NM+,$5.00 ,9,OW-W , ,1945,Prize,
treasure comics,4,NM+,$5.00 ,9.4,OW-W , ,1945,Prize,
treasure comics,5,NM+,$6.00 ,9.6,W , ,1946,Prize,
treasure comics,6,NM+,$6.00 ,9.4,W , ,1946,Prize,
treasure comics,7,NM+,$30.00 ,9.2,OW-W , ,1946,Prize,
treasure comics,8,NM+,$30.00 ,,,,1946,Prize,
treasure comics,9,NM+,$15.00 ,9.4,OW-W , ,1946,Prize,
treasure comics,10,NM+,$15.00 ,,,,1946,Prize,
treasure comics,11,NM,$5.00 ,8.5,W , ,1947,Prize,
treasure comics,12,NM,$4.00 ,,,,1947,Prize,
true adventures,3,VG,$4.00 ,,,,1950,Timely,
true animals,1,NM+,$6.00 ,,,,1947,True Comics Press,
true animals,2,NM,$4.00 ,,,,1947,True Comics Press,
true comics,1,NM+,$6.00 ,,,,1941,Parents' Magazine,
true comics,2,NM+,$5.00 ,,,,1941,Parents' Magazine,
true comics,12,NM+,$5.00 ,,,,1942,Parents' Magazine,
true comics,14,NM+,$5.00 ,,,,1942,Parents' Magazine,
true comics,16,NM+,$5.00 ,,,,1942,Parents' Magazine,
true comics,17,NM,$4.00 ,,,,1942,Parents' Magazine,
true comics,18,NM,$4.00 ,,,,1942,Parents' Magazine,
true comics,19,NM+,$5.00 ,,,,1942,Parents' Magazine,
true comics,24,NM,$4.00 ,,,,1943,Parents' Magazine,
true comics,25,NM,$4.00 ,,,,1943,Parents' Magazine,
true comics,28,FN,$3.00 ,,,,1943,Parents' Magazine,
true comics,29,NM,$4.00 ,,,,1943,Parents' Magazine,
true comics,30,NM+,$5.00 ,,,,1943,Parents' Magazine,
true comics,31,NM,$4.00 ,,,,1944,Parents' Magazine,
true comics,32,NM+,$6.00 ,,,,1944,Parents' Magazine,
true comics,35,NM,$4.00 ,,,,1944,Parents' Magazine,
true comics,41,VG,$2.00 ,,,,1944,Parents' Magazine,
true comics,45,FN,$3.00 ,,,,1945,Parents' Magazine,
true comics,46,NM,$4.00 ,,,,1945,Parents' Magazine,
true comics,48,NM+,$5.00 ,,,,1946,Parents' Magazine,
true comics,49,NM,$4.00 ,,,,1946,Parents' Magazine,
true comics,53,FN,$3.00 ,,,,1946,Parents' Magazine,
true comics,55,NM,$4.00 ,,,,1946,Parents' Magazine,
true comics,57,NM+,$5.00 ,,,,1947,Parents' Magazine,
true comics,58,NM+,$5.00 ,,,,1947,Parents' Magazine,
true comics,59,NM+,$5.00 ,,,,1947,Parents' Magazine,
true comics,60,NM+,$5.00 ,,,,1947,Parents' Magazine,
true comics,61,NM+,$5.00 ,,,,1947,Parents' Magazine,
true comics,62,NM+,$5.00 ,,,,1947,Parents' Magazine,
true comics,63,FN,$3.00 ,,,,1947,Parents' Magazine,
true comics,64,NM+,$5.00 ,,,,1947,Parents' Magazine,
true comics,66,FN,$3.00 ,,,,1947,Parents' Magazine,
true comics,67,FN,$3.00 ,,,,1947,Parents' Magazine,
true comics,68,NM,$4.00 ,,,,1948,Parents' Magazine,
true comics,70,FN,$3.00 ,,,,1948,Parents' Magazine,
true comics,72,VG,$2.00 ,,,,1948,Parents' Magazine,
true comics,73,FN,$3.00 ,,,,1948,Parents' Magazine,
true comics,75,FN,$3.00 ,,,,1949,Parents' Magazine,
true comics,76,VG,$2.00 ,,,,1949,Parents' Magazine,
true comics,77,VG,$2.00 ,,,,1949,Parents' Magazine,
true comics,79,FN,$3.00 ,,,,1949,Parents' Magazine,
true aviation,3,NM,$6.00 ,,,,1943,Parents' Magazine,
true aviation,7,NM+,$8.00 ,,,,1944,Parents' Magazine,
true aviation,10,NM+,$8.00 ,,,,1944,Parents' Magazine,
true aviation,11,NM,$4.00 ,,,,1944,Parents' Magazine,
true complete mystery,6,FN,$3.00 ,,,,1949,Timely,
true complete mystery,8,VG,$5.00 ,,,,1949,Timely,
true confidences,1,NM+,$6.00 ,,,,1949,Fawcett,
true confidences,2,VG,$2.00 ,,,,1950,Fawcett,
true confidences,3,VG,$2.00 ,,,,1950,Fawcett,
true life secrets,9,FR,$2.00 ,,,,1952,Charlton,
true life tales,2,FN,$4.00 ,,,,1950,Timely,
true movie & television,3,FN,$8.00 ,,,,1950,Toby,
true secrets,7,FN,$3.00 ,,,,1951,Timely,
true secrets,16,FN,$3.00 ,,,,1952,Timely,
true secrets,18,FN,$3.00 ,,,,1952,Timely,
true sport,5,NM,$5.00 ,,,,1942,Street & Smith,
true sport,6,NM,$5.00 ,,,,1942,Street & Smith,
true sport,10,NM,$5.00 ,,,,1942,Street & Smith,
true sport (vol. 2),8,NM,$5.00 ,,,,1944,Street & Smith,
true sport (vol. 3),2,FN,$4.00 ,,,,1945,Street & Smith,
true sport (vol. 3),5,NM,$5.00 ,7.5,W , ,1946,Street & Smith,
true sport (vol. 3),10,FN,$4.00 ,,,,1946,Street & Smith,
true sport (vol. 3),11,FN,$4.00 ,,,,1947,Street & Smith,
true sport (vol. 3),12,NM,$5.00 ,,,,1947,Street & Smith,
true sport (vol. 4),1,NM,$5.00 ,,,,1947,Street & Smith,
true sport (vol. 4),2,VG,$3.00 ,,,,1947,Street & Smith,
true sport (vol. 4),3,VG,$3.00 ,,,,1947,Street & Smith,
true sport (vol. 4),5,FN,$4.00 ,,,,1948,Street & Smith,
true sport (vol. 4),8,NM,$5.00 ,,,,1948,Street & Smith,
true sport picture stories vol.4 ,8,NM ,,9,W , ,1948,Street & Smith,
true sport (vol. 4),10,NM,$5.00 ,,,,1948,Street & Smith,
true sport (vol. 4),11,NM,$5.00 ,7,OW , ,1949,Street & Smith,
true sport (vol. 4),12,NM,$5.00 ,,,,1949,Street & Smith,
true sport (vol. 5),1,NM,$5.00 ,,,,1949,Street & Smith,
true sport (vol. 5),2,FN,$4.00 ,5,W , ,1949,Street & Smith,
true stories of romance,1,FR,$2.00 ,,,,1950,Fawcett,
true stories of romance,2,FN,$4.00 ,,,,1950,Fawcett,
true sweetheart secrets,NN,FN,$3.00 ,,,,1950,Fawcett,
true to life romances,4,FN,$4.00 ,,,,1950,Star,
true to life romances,5,VG,$3.00 ,,,,1950,Star,
true to life romances,6,FN,$4.00 ,,,,1951,Star,
true to life romances,7,G,$2.00 ,,,,1951,Star,
true to life romances,11,FN,$3.00 ,,,,1952,Star,
true to life romances,12,FN,$3.00 ,,,,1952,Star,
true to life romances,13,VG,$2.00 ,,,,1952,Star,
true to life romances,14,FN,$3.00 ,,,,1952,Star,
true to life romances,15,FN,$5.00 ,,,,1953,Star,
true to life romances,16,VG,$2.00 ,,,,1953,Star,
true to life romances,18,VG,$2.00 ,,,,1953,Star,
true to life romances,8 (1949),FN,$4.00 ,,,,1949,Star,
true to life romances,8 (1951),NM,$4.00 ,,,,1951,Star,
true war romances,1,NM,$5.00 ,,,,1952,Quality,
true war romances,6,VG,$2.00 ,,,,1953,Quality,
true western,1,VG,$5.00 ,,,,1949,Timely,
truth about crime from police files (1949),NN,VG,$14.00 ,,,,1949,Fox,
turok,3,NM+,$11.00 ,,,,1956,Dell,
turok,4,NM+,$11.00 ,,,,1956,Dell,
turok,5,NM+,$11.00 ,,,,1956,Dell,
turok,6,NM+,$11.00 ,,,,1956,Dell,
turok,7,NM,$8.00 ,,,,1957,Dell,
turok,10,NM+,$11.00 ,,,,1957,Dell,
turok,11,NM+,$7.00 ,,,,1958,Dell,
turok,15,NM+,$7.00 ,,,,1959,Dell,
turok,16,NM+,$7.00 ,,,,1959,Dell,
turok,20,NM+,$7.00 ,,,,1960,Dell,
turok,21,NM+,$5.00 ,,,,1960,Dell,
turok,23,NM,$4.00 ,,,,1961,Dell,
turok,30,NM+,$5.00 ,,,,1962,Dell,
turok,31,FN,$3.00 ,,,,1963,Dell,
turok,32,NM,$4.00 ,,,,1963,Dell,
turok,33,NM,$4.00 ,,,,1963,Dell,
turok,35,NM+,$5.00 ,,,,1963,Dell,
turok,36,NM+,$5.00 ,,,,1963,Dell,
turok,37,NM,$4.00 ,,,,1964,Dell,
turok,38,NM+,$5.00 ,,,,1964,Dell,
turok,41,NM,$4.00 ,,,,1964,Dell,
turok,42,NM+,$5.00 ,,,,1964,Dell,
turok,43,NM,$4.00 ,,,,1965,Dell,
turok,44,NM+,$5.00 ,,,,1965,Dell,
turok,45,NM+,$5.00 ,,,,1965,Dell,
turok,53,NM+,$5.00 ,,,,1966,Dell,
turok (fc),596,NM+,$30.00 ,,,,1954,Dell,
turok (fc),656,NM,$18.00 ,,,,1955,Dell,
tv teens,7,NM+,$5.00 ,,,,1955,Charlton,
tv teens,9,NM,$4.00 ,,,,1955,Charlton,
twenty thousand leagues under the sea (fc),614,NM,$5.00 ,,,,1955,Dell,
twinkle,1,NM+,$6.00 ,,,,1945,Spotlight,
two gun western,4,NM+,$8.00 ,,,,1950,Timely,
two gun western,5,NM+,$15.00 ,,,,1950,Timely,
two gun western,6,NM+,$8.00 ,,,,1951,Timely,
two gun western,7,G,$2.00 ,,,,1951,Timely,
two gun western,8,NM,$6.00 ,,,,1951,Timely,
two gun western,9,NM,$6.00 ,,,,1951,Timely,
two gun western,10,NM,$6.00 ,,,,1951,Timely,
two gun western,12,FN,$4.00 ,,,,1952,Timely,
two gun western,13,NM,$6.00 ,,,,1952,Timely,
two gun western,14,FN,$4.00 ,,,,1952,Timely,
two-gun kid,1,NM+,$45.00 ,9.2,OW , ,1948,Timely,
two-gun kid,2,NM+,$22.00 ,,,,1948,Timely,
two-gun kid,3,NM+,$15.00 ,9.4,OW-W , ,1948,Timely,
two-gun kid,4,NM+,$15.00 ,,,,1948,Timely,
two-gun kid,5,NM+,$15.00 ,,,,1948,Timely,
two-gun kid,6,NM,$12.00 ,,,,1949,Timely,
two-gun kid,7,NM+,$15.00 ,,,,1949,Timely,
two-gun kid,9,G,$2.00 ,,,,1949,Timely,
two-gun kid,10,NM+,$15.00 ,,,,1949,Timely,
two-gun kid,20,FN,$4.00 ,,,,1955,Timely,
two-gun kid,25,NM+,$10.00 ,,,,1955,Timely,
two-gun kid,26,NM,$8.00 ,,,,1956,Timely,
two-gun kid,27,NM+,$8.00 ,,,,1956,Timely,
two-gun kid,28,NM+,$8.00 ,,,,1956,Timely,
two-gun kid,29,NM+,$8.00 ,,,,1956,Timely,
two-gun kid,30,NM+,$10.00 ,,,,1956,Timely,
u.s. agent,1,NM+,$6.00 ,,,,1945,D.S. Publishing,
u.s. border patrol,5,NM+,$8.00 ,,,,1944,Holyoke,
u.s. jones,1,FN,$80.00 ,,,,1941,Fox,
u.s. jones,2,NM,$55.00 ,,,,1942,Fox,
u.s. marines,3,FN,$5.00 ,,,,1952,Avon,
u.s. paratroopers,2,VG,$2.00 ,,,,1952,Avon,
uncanny tales,1,NM,$16.00 ,,,,1952,Timely,
uncanny tales,2,FN,$6.00 ,,,,1952,Timely,
uncanny tales,3,FN,$6.00 ,,,,1952,Timely,
uncanny tales,4,NM+,$12.00 ,,,,1952,Timely,
uncanny tales,5,FN,$6.00 ,,,,1953,Timely,
uncanny tales,6,VG,$4.00 ,,,,1953,Timely,
uncanny tales,8,FN,$6.00 ,,,,1953,Timely,
uncanny tales,14,FN,$5.00 ,,,,1953,Timely,
uncanny tales,15,FN,$5.00 ,,,,1954,Timely,
uncanny tales,16,G,$2.00 ,,,,1954,Timely,
uncle sam quarterly ,4,NL ,,9.6,OW-W , ,1942,Quality,
uncle sam quarterly ,5,NL ,,8,OW , ,1942,Quality,
uncle sam quarterly ,7,NL ,,8.5,OW-W , ,1943,Quality,
under cover girl,5,FN,$14.00 ,,,,1952,Magazine Enterprises,
under cover girl,6,FN,$14.00 ,,,,1952,Magazine Enterprises,
underworld crime,1,FN,$5.00 ,,,,1952,Fawcett,
underworld crime,3,VG,$2.00 ,,,,1952,Fawcett,
underworld crime,4,NM,$4.00 ,,,,1952,Fawcett,
underworld crime,5,FN,$3.00 ,,,,1953,Fawcett,
underworld crime,6,G,$2.00 ,,,,1953,Fawcett,
underworld crime,7,FN,$3.00 ,,,,1953,Fawcett,
underworld story,NN,NM,$9.00 ,,,,1950,Avon,
underworld true crime stories,1,NM+,$6.00 ,,,,1948,D.S. Publishing,
underworld true crime stories,2,NM,$4.00 ,,,,1948,D.S. Publishing,
underworld true crime stories,3,NM,$4.00 ,,,,1948,D.S. Publishing,
underworld true crime stories,4,NM,$4.00 ,,,,1948,D.S. Publishing,
underworld true crime stories,5,NM,$4.00 ,,,,1948,D.S. Publishing,
underworld true crime stories,6,VG,$2.00 ,,,,1948,D.S. Publishing,
underworld true crime stories,7,NM+,$5.00 ,,,,1949,D.S. Publishing,
underworld true crime stories,8,NM+,$5.00 ,,,,1949,D.S. Publishing,
underworld true crime stories,9,FN,$3.00 ,,,,1949,D.S. Publishing,
united comics,8,NM,$4.00 ,,,,1950,United Features Syndicate,
united comics,9,VG,$2.00 ,,,,1950,United Features Syndicate,
united comics,13,VG,$2.00 ,,,,1950,United Features Syndicate,
united comics,20,FN,$3.00 ,,,,1952,United Features Syndicate,
united states marines,4,NM,$4.00 ,,,,1944,Magazine Enterprises,
unknown man,NN,NM,$9.00 ,,,,1951,Avon,
unknown world,1,FN,$6.00 ,,,,1952,Fawcett,
unseen,5,NM,$4.00 ,,,,1952,Standard,
unseen,7,VG,$2.00 ,,,,1952,Standard,
unseen,8,VG,$2.00 ,,,,1953,Standard,
unseen,9,FN,$3.00 ,,,,1953,Standard,
untamed love,1,FN,$7.00 ,,,,1950,Quality,"Has to be Untamed Love, and not Unwanted Love as it was listed."
untamed love,2,NM,$4.00 ,,,,1950,Quality,
untamed love,5,G,$2.00 ,,,,1950,Quality,
usa,1,NM,"$1,200.00 ",,,,1941,Timely,
usa,2,NM,$600.00 ,,,,1941,Timely,
usa,3,NM,$450.00 ,,,,1942,Timely,
usa,4,NM+,$450.00 ,,,,1942,Timely,
usa,5,NM,$300.00 ,,,,1942,Timely,
usa,6,NM+,$375.00 ,,,,1942,Timely,
usa,7,NM,$240.00 ,,,,1943,Timely,
usa,8,NM+,$180.00 ,,,,1943,Timely,
usa,9,VG,$65.00 ,,,,1943,Timely,
usa,10,NM+,$180.00 ,,,,1943,Timely,
usa,11,NM+,$110.00 ,,,,1944,Timely,
usa,12,NM,$90.00 ,,,,1944,Timely,
usa,13,FN,$55.00 ,,,,1944,Timely,
usa,14,NM+,$110.00 ,,,,1944,Timely,
usa,15,NM+,$110.00 ,,,,1945,Timely,
usa,16,NM+,$110.00 ,,,,1945,Timely,
usa us ready,NN,NM,$14.00 ,,,,1941,Dell,
