Title,Issue #,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
big shot comics,59,NM,$6.00 ,,,,1945,Columbia,
big shot comics,60,NM+,$10.00 ,,,,1945,Columbia,
big shot comics,61,NM,$5.00 ,,,,1945,Columbia,
big shot comics,62,NM+,$5.00 ,,,,1946,Columbia,
big shot comics,63,NM+,$5.00 ,,,,1946,Columbia,
big shot comics,64,NM+,$7.00 ,,,,1946,Columbia,
big shot comics,65,VG,$5.00 ,,,,1946,Columbia,
big shot comics,66,NM,$5.00 ,,,,1946,Columbia,
big shot comics,67,NM+,$7.00 ,,,,1946,Columbia,
big shot comics,68,NM+,$7.00 ,,,,1946,Columbia,
big shot comics,69,FN,$4.00 ,,,,1946,Columbia,
big shot comics,70,NM+,$7.00 ,,,,1946,Columbia,
big shot comics,71,NM+,$6.00 ,,,,1946,Columbia,
big shot comics,72,NM+,$6.00 ,,,,1946,Columbia,
big shot comics,73,NM+,$6.00 ,,,,1947,Columbia,
big shot comics,74,NM+,$6.00 ,,,,1947,Columbia,
big shot comics,75,NM+,$6.00 ,,,,1947,Columbia,
big shot comics,76,VG,$2.00 ,,,,1947,Columbia,
big shot comics,77,NM+,$5.00 ,,,,1947,Columbia,
big shot comics,78,NM,$2.00 ,,,,1947,Columbia,
big shot comics,79,NM+,$6.00 ,,,,1947,Columbia,
big shot comics,80,NM,$5.00 ,,,,1947,Columbia,
big shot comics,81,NM+,$5.00 ,,,,1947,Columbia,
big shot comics,82,NM,$4.00 ,,,,1947,Columbia,
big shot comics,83,NM+,$5.00 ,,,,1947,Columbia,
big shot comics,84,NM+,$5.00 ,,,,1947,Columbia,
big shot comics,85,NM+,$5.00 ,,,,1948,Columbia,
big shot comics,86,NM+,$5.00 ,,,,1948,Columbia,
big shot comics,87,NM+,$5.00 ,,,,1948,Columbia,
big shot comics,88,NM+,$5.00 ,,,,1948,Columbia,
big shot comics,89,NM,$4.00 ,,,,1948,Columbia,
big shot comics,90,VG,$2.00 ,,,,1948,Columbia,
big shot comics,91,NM,$4.00 ,,,,1948,Columbia,
big shot comics,92,FN,$3.00 ,,,,1948,Columbia,
big shot comics,93,FN,$3.00 ,,,,1948,Columbia,
big shot comics,94,FN,$3.00 ,,,,1948,Columbia,
big shot comics,95,FN,$3.00 ,,,,1948,Columbia,
big shot comics,96,FN,$3.00 ,,,,1948,Columbia,
big shot comics,97,NM,$4.00 ,,,,1949,Columbia,
big shot comics,98,FN,$3.00 ,,,,1949,Columbia,
big shot comics,100,FN,$3.00 ,,,,1949,Columbia,
big shot comics,101,FN,$2.00 ,,,,1949,Columbia,
big shot comics,102,FN,$3.00 ,,,,1949,Columbia,
big shot comics,103,NM,$4.00 ,,,,1949,Columbia,
big shot comics,104,NM,$4.00 ,,,,1949,Columbia,
big tex,1,GN,$3.00 ,,,,1953,Toby,
big town,1,NM+,$18.00 ,,,,1951,National,
big town,2,FN,$5.00 ,,,,1951,National,
big town ,3,GD ,$2.00 ,5,CR-OW , ,1951,National,
big town,4,NM+,$8.00 ,,,,1951,National,
big town ,6,NM+ ,$8.00 ,9.2,OW-W , ,1951,National,
big town,7,FR,$2.00 ,,,,1951,National,
big town ,8,NM+ ,$8.00 ,9.6,OW-W , ,1951,National,
big town,9,NM+,$8.00 ,,,,1951,National,
big town ,10,NM+ ,$8.00 ,9.6,OW-W , ,1951,National,
big town ,11,NM+ ,$5.00 ,9.6,W , ,1951,National,
big town,12,NM+,$5.00 ,,,,1951,National,
big town,13,NM+,$5.00 ,,,,1952,National,
big town,14,NM+,$5.00 ,,,,1952,National,
big town,15,NM+,$5.00 ,,,,1952,National,
big town,16,NM+,$5.00 ,,,,1952,National,
big town,17,VG,$2.00 ,,,,1952,National,
big town,18,VG,$2.00 ,,,,1952,National,
big town,20,VG,$2.00 ,,,,1953,National,
big town,21,VG,$2.00 ,,,,1953,National,
big town ,24,NL ,,7,OW , ,1953,National,
big town ,28,NL ,,7.5,CR-OW , ,1954,National,
bill barnes comics ,1,NM+,$50.00 ,,,,1940,Street & Smith,
bill barnes comics ,2,NM ,$21.00 ,9,OW-W , ,1941,Street & Smith,
bill barnes comics ,3,NM ,$14.00 ,8.5,OW-W , ,1941,Street & Smith,
bill barnes comics ,4,NM,$19.00 ,,,,1941,Street & Smith,
bill barnes comics ,5,NM,$14.00 ,,,,1941,Street & Smith,
bill barnes comics ,6,NM+,$12.00 ,,,,1942,Street & Smith,
bill barnes comics ,7,NM,$10.00 ,,,,1942,Street & Smith,
bill barnes comics ,8,NM,$10.00 ,,,,1942,Street & Smith,
bill barnes comics ,11,NL ,,8,OW-W , ,1943,Street & Smith,
bill boyd western,1,NM+,$18.00 ,,,,1950,Fawcett,
bill boyd western,2,NM+,$10.00 ,,,,1950,Fawcett,
bill boyd western,3,FN,$5.00 ,,,,1950,Fawcett,
bill boyd western,4,FN,$5.00 ,,,,1950,Fawcett,
bill boyd western,6,FN,$5.00 ,,,,1950,Fawcett,
bill boyd western,7,FN,$5.00 ,,,,1950,Fawcett,
bill boyd western,8,FN,$5.00 ,,,,1950,Fawcett,
bill boyd western,9,VG,$3.00 ,,,,1950,Fawcett,
bill boyd western,11,VG,$3.00 ,,,,1951,Fawcett,
bill boyd western,12,G,$2.00 ,,,,1951,Fawcett,
bill boyd western,13,FN,$4.00 ,,,,1951,Fawcett,
bill boyd western,14,FN,$4.00 ,,,,1951,Fawcett,
bill boyd western,15,FN,$4.00 ,,,,1951,Fawcett,
bill boyd western,16,FN,$4.00 ,,,,1951,Fawcett,
bill boyd western,17,FN,$3.00 ,,,,1951,Fawcett,
bill boyd western,18,FN,$3.00 ,,,,1951,Fawcett,
bill boyd western,19,VG,$3.00 ,,,,1951,Fawcett,
bill boyd western,20,FN,$4.00 ,,,,1952,Fawcett,
bill boyd western,22,FN,$4.00 ,,,,1952,Fawcett,
bill stern's sports book,20,FN,$5.00 ,,,,1952,Ziff-Davis,
billy make believe,14,NM,$15.00 ,,,,1939,United Features Syndicate,
billy the kid & oscar,1,NM,$3.00 ,,,,1945,Fawcett,
billy the kid & oscar,2,NM+,$2.00 ,,,,1946,Fawcett,
billy the kid,1,NM,$14.00 ,,,,1950,Toby,
billy the kid,2,NM,$4.00 ,,,,1950,Toby,
billy the kid,3,VG,$11.00 ,,,,1951,Toby,
billy the kid,4,NM,$4.00 ,,,,1951,Toby,
billy the kid,5,G,$2.00 ,,,,1951,Toby,
billy the kid,6,VG,$2.00 ,,,,1951,Toby,
billy the kid,7,G,$2.00 ,,,,1951,Toby,
billy the kid,8,FN,$3.00 ,,,,1951,Toby,
billy the kid,9,FN,$5.00 ,,,,1952,Toby,
billy the kid,10,FN,$3.00 ,,,,1952,Toby,
billy the kid,11,FN,$3.00 ,,,,1952,Toby,
billy the kid,12,FN,$2.00 ,,,,1952,Toby,
billy the kid,13,G,$3.00 ,,,,1952,Toby,
billy the kid,14,FN,$5.00 ,,,,1952,Toby,
billy the kid,15,G,$2.00 ,,,,1953,Toby,
billy west,1,NM+,$6.00 ,,,,1949,Standard,
billy west ,2,NM+ ,$4.00 ,9.4,OW-W , ,1949,Standard,
billy west,3,NM+,$4.00 ,,,,1949,Standard,
billy west ,4,NM+ ,$4.00 ,9,OW-W , ,1949,Standard,
billy west ,5,NM+ ,$4.00 ,9.4,OW-W , ,1950,Standard,
billy west ,6,NM+ ,$4.00 ,8,OW-W , ,1950,Standard,
billy west,7,FN,$2.00 ,,,,1950,Standard,
billy west,8,NM+,$4.00 ,,,,1950,Standard,
billy west,9,NM+,$4.00 ,,,,1951,Standard,
billy west,10,NM+,$4.00 ,,,,1952,Standard,
bingo comics,1,NM+,$10.00 ,,,,1945,F.E. Howard,
black beauty (fc),440,FN,$3.00 ,,,,1952,Dell,
black cat comics,1,NM+,$80.00 ,,,,1946,Harvey,
black cat comics,2,NM,$30.00 ,,,,1946,Harvey,
black cat comics,3,NM,$22.00 ,,,,1946,Harvey,
black cat comics,4,NM+,$30.00 ,,,,1947,Harvey,
black cat comics,6,NM+,$30.00 ,,,,1947,Harvey,
black cat comics,7,NM+,$25.00 ,,,,1947,Harvey,
black cat comics,8,NM+,$25.00 ,,,,1947,Harvey,
black cat comics,10,NM+,$18.00 ,,,,1948,Harvey,
black cat comics,11,NM+,$18.00 ,,,,1948,Harvey,
black cat comics,12,NM+,$18.00 ,,,,1948,Harvey,
black cat comics,13,NM+,$18.00 ,,,,1948,Harvey,
black cat comics,14,NM+,$18.00 ,,,,1948,Harvey,
black cat comics,15,NM+,$18.00 ,,,,1949,Harvey,
black cat comics,16,NM,$15.00 ,,,,1949,Harvey,
black cat comics,17,NM+,$18.00 ,,,,1949,Harvey,
black cat comics,18,NM+,$18.00 ,,,,1949,Harvey,
black cat comics,19,VG,$7.00 ,,,,1949,Harvey,
black cat comics,20,NM+,$18.00 ,,,,1949,Harvey,
black cat comics,23,NM+,$18.00 ,,,,1950,Harvey,
black cat comics,24,NM+,$18.00 ,,,,1950,Harvey,
black cat comics,25,NM+,$18.00 ,,,,1950,Harvey,
black cat comics,26,NM+,$18.00 ,,,,1950,Harvey,
black cat comics,28,NM+,$18.00 ,,,,1951,Harvey,
black cat comics,29,NM,$15.00 ,,,,1951,Harvey,
black cat comics,30,NM+,$9.00 ,,,,1951,Harvey,
black cat comics,31,NM+,$9.00 ,,,,1951,Harvey,
black cat comics,32,NM+,$9.00 ,,,,1951,Harvey,
black cat comics,33,NM+,$9.00 ,,,,1952,Harvey,
black cat comics,34,VG,$3.00 ,,,,1952,Harvey,
black cat comics,35,NM,$6.00 ,,,,1952,Harvey,
black cat comics,36,NM+,$11.00 ,,,,1952,Harvey,
black cat comics,37,NM+,$9.00 ,,,,1952,Harvey,
black cat comics,38,NM,$6.00 ,,,,1952,Harvey,
black cat comics,39,NM,$8.00 ,,,,1952,Harvey,
black cat comics,40,G,$2.00 ,,,,1952,Harvey,
black cat comics,41,FN,$4.00 ,,,,1952,Harvey,
black cat comics,42,FN,$4.00 ,,,,1953,Harvey,
black cat comics,47,NM,$5.00 ,,,,1953,Harvey,
black cat western,54,NM+,$16.00 ,,,,1955,Harvey,
black cat western,55,NM+,$13.00 ,,,,1955,Harvey,
black cat western,56,NM,$9.00 ,,,,1955,Harvey,
black cobra,1,FN,$8.00 ,,,,1954,Ajax,
black diamond western,9,NM+,$16.00 ,,,,1949,Lev Gleason,
black diamond western,10,NM,$6.00 ,,,,1949,Lev Gleason,
black diamond western,11,NM+,$8.00 ,,,,1949,Lev Gleason,
black diamond western,12,NM+,$8.00 ,,,,1949,Lev Gleason,
black diamond western,13,NM+,$8.00 ,,,,1949,Lev Gleason,
black diamond western,14,NM+,$8.00 ,,,,1949,Lev Gleason,
black diamond western,15,NM+,$8.00 ,,,,1949,Lev Gleason,
black diamond western,16,NM+,$11.00 ,,,,1949,Lev Gleason,
black diamond western,17,FN,$6.00 ,,,,1950,Lev Gleason,
black diamond western,18,NM,$7.00 ,,,,1950,Lev Gleason,
black diamond western,19,NM+,$11.00 ,,,,1950,Lev Gleason,
black diamond western,20,FN,$6.00 ,,,,1950,Lev Gleason,
black diamond western,21,G,$3.00 ,,,,1950,Lev Gleason,
black diamond western,22,G,$3.00 ,,,,1950,Lev Gleason,
black diamond western,23,VG,$4.00 ,,,,1951,Lev Gleason,
black diamond western,25,FR,$2.00 ,,,,1951,Lev Gleason,
black diamond western,26,G,$3.00 ,,,,1951,Lev Gleason,
black diamond western,27,FN,$6.00 ,,,,1951,Lev Gleason,
black diamond western,28,G,$3.00 ,,,,1951,Lev Gleason,
black diamond western,30,FR,$2.00 ,,,,1952,Lev Gleason,
black diamond western,31,NM,$4.00 ,,,,1952,Lev Gleason,
black diamond western,32,FN,$3.00 ,,,,1952,Lev Gleason,
black diamond western,34,VG,$3.00 ,,,,1952,Lev Gleason,
black diamond western,35,FN,$3.00 ,,,,1952,Lev Gleason,
black diamond western,36,FN,$3.00 ,,,,1952,Lev Gleason,
black diamond western,37,VG,$3.00 ,,,,1952,Lev Gleason,
black diamond western,38,FN,$3.00 ,,,,1952,Lev Gleason,
black diamond western,39,VG,$3.00 ,,,,1952,Lev Gleason,
black diamond western,40,VG,$3.00 ,,,,1952,Lev Gleason,
black diamond western,42,FN,$3.00 ,,,,1953,Lev Gleason,
black diamond western,43,G,$3.00 ,,,,1953,Lev Gleason,
black diamond western,44,VG,$3.00 ,,,,1953,Lev Gleason,
black diamond western,47,FN,$3.00 ,,,,1953,Lev Gleason,
black diamond western,48,FN,$3.00 ,,,,1953,Lev Gleason,
black diamond western,58,FN,$3.00 ,,,,1955,Lev Gleason,
blackhawk ,9,NM+ ,$180.00 ,9.8,OW-W ,double copy ,1944,Quality,
blackhawk ,10,NM+ ,$90.00 ,9.6,W , ,1946,Quality,
blackhawk ,11,NM+ ,$70.00 ,9.4,W , ,1946,Quality,
blackhawk ,12,NM+ ,$90.00 ,9.6,OW-W , ,1946,Quality,
blackhawk ,13,NM+ ,$90.00 ,9.4,OW-W , ,1946,Quality,
blackhawk ,14,NM+ ,$90.00 ,9.6,OW-W , ,1947,Quality,
blackhawk ,15,NM+ ,$90.00 ,9.4,OW-W , ,1947,Quality,
blackhawk ,16,NM+ ,$60.00 ,9.6,W , ,1947,Quality,
blackhawk ,17,NM+ ,$60.00 ,9.6,OW-W , ,1947,Quality,
blackhawk ,18,NM+ ,$60.00 ,9.4,OW , ,1948,Quality,
blackhawk ,19,VG ,$60.00 ,9.4,OW , ,1948,Quality,
blackhawk ,20,NM+ ,$60.00 ,9.2,OW-W , ,1948,Quality,
blackhawk ,22,NM+,$35.00 ,,,,1948,Quality,
blackhawk ,23,NM+,$35.00 ,,,,1949,Quality,
blackhawk ,24,NM+,$35.00 ,,,,1949,Quality,
blackhawk ,25,NM+,$35.00 ,,,,1949,Quality,
blackhawk ,27,NM+,$35.00 ,,,,1949,Quality,
blackhawk ,28,NM+,$35.00 ,,,,1949,Quality,
blackhawk ,29,NM,$25.00 ,,,,1950,Quality,
blackhawk ,30,NM,$25.00 ,,,,1950,Quality,
blackhawk ,31,NM+,$30.00 ,,,,1950,Quality,
blackhawk ,32,NM+,$30.00 ,,,,1950,Quality,
blackhawk ,33,NM,$20.00 ,,,,1950,Quality,
blackhawk ,34,NM,$20.00 ,,,,1950,Quality,
blackhawk ,36,NM+,$30.00 ,,,,1951,Quality,
blackhawk ,37,NM+,$30.00 ,,,,1951,Quality,
blackhawk ,38,NM,$20.00 ,,,,1951,Quality,
blackhawk ,39,NM,$20.00 ,,,,1951,Quality,
blackhawk ,40,NM,$20.00 ,,,,1951,Quality,
blackhawk ,41,NM,$13.00 ,,,,1951,Quality,
blackhawk ,42,NM,$13.00 ,,,,1951,Quality,
blackhawk ,43,NM,$13.00 ,,,,1951,Quality,
blackhawk ,44,NM,$13.00 ,,,,1951,Quality,
blackhawk ,45,NM+,$18.00 ,,,,1951,Quality,
blackhawk ,46,NM,$13.00 ,,,,1951,Quality,
blackhawk ,48,NM+,$18.00 ,,,,1952,Quality,
blackhawk ,49,NM+,$18.00 ,,,,1952,Quality,
blackhawk ,50,NM+,$18.00 ,,,,1952,Quality,
blackhawk ,51,NM+,$18.00 ,,,,1952,Quality,
blackhawk ,52,NM+,$18.00 ,,,,1952,Quality,
blackhawk ,53,NM+,$18.00 ,,,,1952,Quality,
blackhawk ,54,NM+,$18.00 ,,,,1952,Quality,
blackhawk ,55,NM,$13.00 ,,,,1952,Quality,
blackhawk ,56,VG,$6.00 ,,,,1952,Quality,
blackhawk ,57,VG,$6.00 ,,,,1952,Quality,
blackhawk ,59,VG,$6.00 ,,,,1952,Quality,
blackhawk ,60,FN,$9.00 ,,,,1953,Quality,
blackhawk ,61,G,$3.00 ,,,,1953,Quality,
blackhawk ,62,NM,$11.00 ,,,,1953,Quality,
blackhawk ,63,FN,$8.00 ,,,,1953,Quality,
blackhawk ,65,FN,$8.00 ,,,,1953,Quality,
blackhawk ,66,VG,$5.00 ,,,,1953,Quality,
blackhawk ,69,FN,$8.00 ,,,,1953,Quality,
blackhawk ,70,FN,$8.00 ,,,,1953,Quality,
black hawk indian tomahawk war,NN,NM+,$8.00 ,,,,1951,Avon,
black hood ,9,NM ,$40.00 ,9.2,W , ,1943,MLJ,
black hood,10,NM+,$30.00 ,,,,1944,MLJ,
black hood,12,NM+,$24.00 ,,,,1944,MLJ,
black hood,16,NM+,$24.00 ,,,,1945,MLJ,
black hood,17,NM+,$24.00 ,,,,1945,MLJ,
black hood,18,NM,$18.00 ,,,,1946,MLJ,
black hood,19,NM+,$24.00 ,,,,1946,MLJ,
black magic,1,NM+,$50.00 ,,,,1950,Prize,
black magic,2,NM+,$30.00 ,,,,1950,Prize,
black magic,3,NM+,$24.00 ,,,,1951,Prize,
black magic,4,NM+,$24.00 ,,,,1951,Prize,
black magic,5,NM+,$20.00 ,,,,1951,Prize,
black magic,6,NM,$10.00 ,,,,1951,Prize,
black magic vol. 2,1,NM+,$15.00 ,,,,1951,Prize,
black magic vol. 2,2,NM+,$15.00 ,,,,1951,Prize,
black magic vol. 2,3,NM+,$15.00 ,,,,1952,Prize,
black magic vol. 2,5,NM+,$15.00 ,,,,1952,Prize,
black magic vol. 2,6,NM,$10.00 ,,,,1952,Prize,
black magic vol. 2,7,NM+,$15.00 ,,,,1952,Prize,
black magic vol. 2,14,NM+,$10.00 ,,,,1952,Prize,
black magic vol. 2,17,FR,$2.00 ,,,,1952,Prize,
black magic vol. 2,18,NM,$7.00 ,,,,1952,Prize,
black magic vol. 2,19,NM+,$10.00 ,,,,1952,Prize,
black magic vol. 2,20,NM,$7.00 ,,,,1953,Prize,
black magic vol. 2,22,VG,$4.00 ,,,,1953,Prize,
black magic vol. 2,23,NM,$7.00 ,,,,1953,Prize,
black magic vol. 2,24,FN,$5.00 ,,,,1953,Prize,
black magic vol. 2,25,NM,$7.00 ,,,,1953,Prize,
black rider ,8,FN ,$12.00 ,6.5,W ,#1 first issue ,1950,Timely,
black rider ,9,NM+ ,$17.00 ,9,OW-W , ,1950,Timely,
black rider ,10,NM ,$18.00 ,8.5,OW , ,1950,Timely,
black rider,11,NM,$10.00 ,,,,1950,Timely,
black rider,12,NM+,$12.00 ,,,,1951,Timely,
black rider,13,NM,$10.00 ,,,,1951,Timely,
black rider,14,NM+,$12.00 ,,,,1951,Timely,
black rider,15,G,$2.00 ,,,,1951,Timely,
black rider,16,NM+,$12.00 ,,,,1951,Timely,
black rider,29,NM+,$10.00 ,,,,1955,Timely,
black terror,1,NM+,$165.00 ,,,,1942,Standard,
black terror,2,NM+,$80.00 ,,,,1943,Standard,
black terror,3,NM,$40.00 ,,,,1943,Standard,
black terror,4,NM,$30.00 ,,,,1943,Standard,
black terror,5,NM,$30.00 ,,,,1944,Standard,
black terror,6,NM+,$35.00 ,,,,1944,Standard,
black terror,7,NM+,$35.00 ,,,,1944,Standard,
black terror,8,NM+,$30.00 ,,,,1944,Standard,
black terror,9,NM+,$30.00 ,,,,1945,Standard,
black terror,10,NM+,$30.00 ,,,,1945,Standard,
black terror,11,FN,$10.00 ,,,,1945,Standard,
black terror,12,NM,$15.00 ,,,,1945,Standard,
black terror,13,NM+,$20.00 ,,,,1946,Standard,
black terror,14,NM+,$20.00 ,,,,1946,Standard,
black terror,15,NM+,$20.00 ,,,,1946,Standard,
black terror,16,NM+,$20.00 ,,,,1946,Standard,
black terror,17,NM,$15.00 ,,,,1947,Standard,
black terror,18,NM+,$20.00 ,,,,1947,Standard,
black terror,19,NM,$15.00 ,,,,1947,Standard,
black terror,20,NM+,$20.00 ,,,,1947,Standard,
black terror,21,NM+,$16.00 ,,,,1947,Standard,
black terror,22,NM+,$15.00 ,,,,1948,Standard,
black terror,23,NM+,$16.00 ,,,,1948,Standard,
black terror,24,NM+,$20.00 ,,,,1948,Standard,
black terror,25,NM+,$20.00 ,,,,1948,Standard,
black terror,26,NM+,$16.00 ,,,,1949,Standard,
black terror,27,NM+,$16.00 ,,,,1949,Standard,
blackstone the magician (marvel),2,NM+,$45.00 ,,,,1948,Timely,
blackstone the magician (marvel),3,NM+,$45.00 ,,,,1948,Timely,
blackstone the magician (marvel),4,NM+,$45.00 ,,,,1948,Timely,
blaze carson,1,NM+,$20.00 ,,,,1948,Timely,
blaze carson,2,NM+,$12.00 ,,,,1948,Timely,
blaze carson,3,G,$2.00 ,,,,1949,Timely,
blaze carson,4,NM,$7.00 ,,,,1949,Timely,
blaze the wonder collie,3,NM+,$8.00 ,,,,1950,Timely,
blazing comics,1,NM+,$18.00 ,,,,1944,Rural Home,
blazing comics,2,NM+,$11.00 ,,,,1944,Rural Home,
blazing sixguns,1,NM,$7.00 ,,,,1952,Avon,
blazing west,1,NM+,$14.00 ,,,,1948,ACG,
blazing west,2,NM+,$7.00 ,,,,1948,ACG,
blazing west,3,NM+,$7.00 ,,,,1949,ACG,
blazing west,4,NM+,$9.00 ,,,,1949,ACG,
blazing west,5,NM+,$7.00 ,,,,1949,ACG,
blazing west,6,NM+,$6.00 ,,,,1949,ACG,
blazing west,7,NM+,$6.00 ,,,,1949,ACG,
blazing west,8,VG,$2.00 ,,,,1949,ACG,
blazing west,9,NM+,$6.00 ,,,,1950,ACG,
blazing west,10,NM+,$6.00 ,,,,1950,ACG,
blazing west,11,NM+,$5.00 ,,,,1950,ACG,
blazing west,12,NM+,$5.00 ,,,,1950,ACG,
blazing west,13,NM+,$5.00 ,,,,1950,ACG,
blazing west,14,NM+,$5.00 ,,,,1950,ACG,
blazing west,15,NM+,$5.00 ,,,,1951,ACG,
blazing west,16,VG,$2.00 ,,,,1951,ACG,
blazing west,17,NM,$4.00 ,,,,1951,ACG,
blazing west,18,NM+,$5.00 ,,,,1951,ACG,
blazing west,19,NM+,$5.00 ,,,,1951,ACG,
blazing west,20,NM+,$5.00 ,,,,1951,ACG,
blondie - feature book,36,NM+,$5.00 ,,,,1943,David McKay,
blondie - feature book,40,FN,$5.00 ,,,,1944,David McKay,
blue beetle,1,NM,$225.00 ,9.2,OW-W ,Slight (P) ,1939,Fox,
blue beetle,2,NM,$100.00 ,9,OW-W ,,1940,Fox,
blue beetle,3,NM+,$80.00 ,,,,1940,Fox,
blue beetle,4,NM+,$70.00 ,,,,1940,Fox,
blue beetle,5,NM,$40.00 ,,,,1941,Fox,
blue beetle,7,NM,$30.00 ,,,,1941,Fox,
blue beetle ,8,NM ,$30.00 ,9,OW-W , ,1941,Fox,
blue beetle,9,NM,$27.00 ,,,,1941,Fox,
blue beetle,10,NM+,$36.00 ,,,,1941,Fox,
blue beetle,11,NM,$27.00 ,,,,1942,Fox,
blue beetle,12,FN,$19.00 ,,,,1942,Fox,
blue beetle,13,NM,$27.00 ,,,,1942,Fox,
blue beetle,14,VG,$15.00 ,,,,1942,Fox,
blue beetle,16,FN,$15.00 ,,,,1942,Fox,
blue beetle,19,NM,$22.00 ,,,,1943,Fox,
blue beetle,20,NM,$22.00 ,,,,1943,Fox,
blue beetle,21,FN,$13.00 ,,,,1943,Fox,
blue beetle,22,NM,$18.00 ,,,,1943,Fox,
blue beetle,23,NM,$18.00 ,,,,1943,Fox,
blue beetle,24,NM,$18.00 ,,,,1943,Fox,
blue beetle,25,NM,$18.00 ,,,,1943,Fox,
blue beetle,26,NM,$18.00 ,,,,1943,Fox,
blue beetle,27,NM+,$18.00 ,,,,1943,Fox,
blue beetle,28,NM,$13.00 ,,,,1943,Fox,
blue beetle,29,NM,$13.00 ,,,,1944,Fox,
blue beetle,30,VG,$6.00 ,,,,1944,Fox,
blue beetle,31,NM,$13.00 ,,,,1944,Fox,
blue beetle ,32,NM+ ,$16.00 ,9.4,OW-W , ,1944,Fox,
blue beetle,33,NM+,$16.00 ,,,,1944,Fox,
blue beetle,34,NM+,$16.00 ,,,,1944,Fox,
blue beetle,35,NM,$13.00 ,,,,1944,Fox,
blue beetle,36,NM+,$16.00 ,,,,1944,Fox,
blue beetle,37,VG,$5.00 ,,,,1945,Fox,
blue beetle,38,NM+,$16.00 ,,,,1945,Fox,
blue beetle,39,NM,$13.00 ,,,,1945,Fox,
blue beetle,40,NM,$13.00 ,,,,1945,Fox,
blue beetle,41,NM,$8.00 ,,,,1946,Fox,
blue beetle,42,NM,$8.00 ,,,,1946,Fox,
blue beetle,44,NM,$8.00 ,,,,1947,Fox,
blue beetle ,45,NL ,,9,OW-W , ,1947,Fox,
blue beetle ,46,NL ,,9.4,OW-W , ,1946,Fox,
blue beetle ,47,NL ,,9.6,OW-W , ,1947,Fox,
blue beetle ,49,NL ,,9.4,W , ,1947,Fox,
blue beetle ,50,NL ,,9.4,OW-W ,Slight mis-cut ,1947,Fox,
blue beetle ,51,NL ,,9.6,OW-W , ,1947,Fox,
blue beetle ,52,NL ,,9.6,OW-W , ,1948,Fox,
blue beetle ,54,NL ,,9.4,W , ,1948,Fox,
blue beetle ,55,NL ,,9.6,W , ,1948,Fox,
blue beetle ,56,NL ,,9.2,OW , ,1948,Fox,
blue beetle ,57,NL ,,9.2,OW , ,1948,Fox,
blue beetle,58,NM,$15.00 ,,,,1950,Fox,
blue beetle ,59,NL ,,8.5,OW-W ,very minor amount of glue on cover ,1950,Fox,
blue beetle,60,NM,$15.00 ,,,,1950,Fox,
blue bolt,102,NM+,$15.00 ,,,,1949,Novelty Press,
blue bolt,103,NM+,$15.00 ,,,,1950,Novelty Press,
blue bolt,104,NM+,$15.00 ,,,,1950,Novelty Press,
blue bolt,105,NM+,$22.00 ,,,,1950,Novelty Press,
blue bolt,106,NM,$20.00 ,,,,1950,Novelty Press,
blue bolt,107,NM+,$25.00 ,,,,1950,Novelty Press,
blue bolt,108,NM,$16.00 ,,,,1951,Novelty Press,
blue bolt,111,NM+,$10.00 ,,,,1951,Novelty Press,
blue bolt vol. 1,1,NM,$300.00 ,9,W , ,1940,Novelty Press,
blue bolt vol. 1,10,NM,$28.00 ,9,W , ,1941,Novelty Press,
blue bolt vol. 1,11,NM+,$40.00 ,9.4,W , ,1941,Novelty Press,
blue bolt vol. 1,12,NM+,$40.00 ,9.4,OW-W , ,1941,Novelty Press,
blue bolt vol. 1,2,NM+,$240.00 ,9.6,W , ,1940,Novelty Press,
blue bolt vol. 1,3,FN,$90.00 ,8,OW-W , ,1940,Novelty Press,
blue bolt vol. 1,4,NM,$110.00 ,9.2,OW-W , ,1940,Novelty Press,
blue bolt vol. 1,5,NM+,$180.00 ,8.5,OW-W , ,1940,Novelty Press,
blue bolt vol. 1,6,NM+,$150.00 ,9.2,W , ,1940,Novelty Press,
blue bolt vol. 1,7,NM,$110.00 ,9.2,OW , ,1940,Novelty Press,
blue bolt vol. 1,9,NM,$110.00 ,,,,1941,Novelty Press,
blue bolt vol. 10,1,NM+,$4.00 ,,,,1949,Novelty Press,
blue bolt vol. 10,2,NM,$3.00 ,,,,1949,Novelty Press,
blue bolt vol. 2,1,NL ,,7,OW-W , ,1941,Novelty Press,
blue bolt vol. 2,10,NM,$7.00 ,,,,1942,Novelty Press,
blue bolt vol. 2,11,NM+,$8.00 ,9.6,W ,Old grade NM 9.4 ,1942,Novelty Press,
blue bolt vol. 2,2,NM,$10.00 ,9.4,W , ,1941,Novelty Press,
blue bolt vol. 2,3,VG,$5.00 ,,,,1941,Novelty Press,
blue bolt vol. 2,4,NM,$10.00 ,,,,1941,Novelty Press,
blue bolt vol. 2,5,NM+,$15.00 ,8,OW-W ,Small piece of tape on cover ,1941,Novelty Press,
blue bolt vol. 2,6,FN,$8.00 ,,,,1941,Novelty Press,
blue bolt vol. 2,7,NM+,$8.00 ,9.4,OW-W , ,1941,Novelty Press,
blue bolt vol. 2,8,NM+,$8.00 ,9.4,OW-W , ,1942,Novelty Press,
blue bolt vol. 2,9,NM,$7.00 ,9,OW-W , ,1942,Novelty Press,
