title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher
crackajack funnies,10,NM+,$40.00 ,,,,,
crackajack funnies,11,NM+,$35.00 ,,,,,
crackajack funnies,12,NM,$24.00 ,,,,,
crackajack funnies,13,FN,$17.00 ,,,,,
crackajack funnies,14,FN,$17.00 ,,,,,
crackajack funnies,15,FN,$20.00 ,,,,,
crackajack funnies,16,NM,$24.00 ,,,,,
crackajack funnies,17,FN,$17.00 ,,,,,
crackajack funnies,18,FN,$17.00 ,,,,,
crackajack funnies,19,FN,$17.00 ,,,,,
crackajack funnies,20,FN,$17.00 ,,,,,
crackajack funnies,21,NM,$24.00 ,,,,,
crackajack funnies,23,NM,$24.00 ,,,,,
crackajack funnies,24,NM,$24.00 ,,,,,
crackajack funnies,25,NM+,$55.00 ,,,,,
crackajack funnies,26,NM+,$40.00 ,,,,,
crackajack funnies,27,NM+,$40.00 ,,,,,
crackajack funnies,28,NM+,$40.00 ,,,,,
crackajack funnies,29,NM+,$40.00 ,,,,,
crackajack funnies,30,NM+,$40.00 ,,,,,
crackajack funnies,31,NM+,$35.00 ,,,,,
crackajack funnies,32,NM+,$40.00 ,,,,,
crackajack funnies,33,NM+,$35.00 ,,,,,
crackajack funnies,34,NM+,$35.00 ,,,,,
crackajack funnies,35,NM,$24.00 ,,,,,
crackajack funnies,36,NM,$24.00 ,,,,,
crackajack funnies,37,NM+,$30.00 ,,,,,
crackajack funnies,38,NM,$24.00 ,,,,,
crackajack funnies,39,NM+,$30.00 ,,,,,
crackajack funnies,40,NM+,$25.00 ,,,,,
crackajack funnies,41,NM+,$25.00 ,,,,,
crackajack funnies,42,NM,$21.00 ,,,,,
crackajack funnies,43,NM+,$25.00 ,,,,,
crackajack funnies ,1,NM+ ,,9.8,W , ,1938,Dell
crackajack funnies ,3,NM ,,9.4,W , ,1938,Dell
crackajack funnies ,5,NM+ ,,8.5,W , ,1938,Dell
crackajack funnies ,7,NM ,,9.4,OW-W , ,1938,Dell
crackajack funnies ,9,NM+ ,,9.8,OW-W , ,1939,Dell
crackajack funnies ,10,NM+ ,,9.6,OW-W , ,1939,Dell
crackajack funnies ,12,NM ,,5.5,OW-W , ,1939,Dell
crackajack funnies ,14,FN ,,5,OW-W ,Qualified- Incomplete  Centerfold missing ,1939,Dell
crackajack funnies ,15,FN ,,4.5,OW , ,1939,Dell
crackajack funnies ,16,NM ,,4,OW-W ,18th page torn in half and re-attached with 3 pieces of tape ,1939,Dell
crackajack funnies ,18,FN ,,5.5,OW , ,1939,Dell
crackajack funnies ,21,NM ,,7,OW-W , ,1940,Dell
crackajack funnies ,24,NM ,,6.5,W , ,1940,Dell
crackajack funnies ,26,NM+ ,,9.6,OW-W , ,1940,Dell
crackajack funnies ,30,NM+ ,,9.6,OW , ,1940,Dell
crackajack funnies ,31,NM+ ,,9.4,OW , ,1941,Dell
crackajack funnies ,32,NM+ ,,9.6,OW-W , ,1941,Dell
crackajack funnies ,35,NM ,,6,OW , ,1941,Dell
crackajack funnies ,36,NM ,,9,OW , ,1941,Dell
crackajack funnies ,42,NM ,,8,OW-W , ,1942,Dell
crackajack funnies ,43,NM+ ,,9,OW-W , ,1942,Dell
crash comics adventures,1,NM+,$150.00 ,,,,,
crash comics adventures,2,NM,$80.00 ,,,,,
crash comics adventures,3,NM,$65.00 ,,,,,
crash comics adventures,4,NM+,$100.00 ,,,,,
crash comics adventures,5,NM+,$60.00 ,,,,,
crime & justice,1,NM+,$5.00 ,,,,,
crime & justice,3,G,$2.00 ,,,,,
crime & justice,4,VG,$2.00 ,,,,,
crime & justice,5,FN,$3.00 ,,,,,
crime & justice,6,NM+,$4.00 ,,,,,
crime & justice,9,FN,$3.00 ,,,,,
crime & justice,10,FN,$3.00 ,,,,,
crime & justice,11,FN,$3.00 ,,,,,
crime & justice,12,FN,$3.00 ,,,,,
crime & justice,13,FN,$3.00 ,,,,,
crime & justice,17,FN,$3.00 ,,,,,
crime & punishment,1,NM+,$15.00 ,,,,,
crime & punishment,3,NM,$3.00 ,,,,,
crime & punishment,4,NM+,$7.00 ,,,,,
crime & punishment,6,FN,$3.00 ,,,,,
crime & punishment,7,FN,$3.00 ,,,,,
crime & punishment,8,FN,$3.00 ,,,,,
crime & punishment,9,NM,$5.00 ,,,,,
crime & punishment,11,NM+,$7.00 ,,,,,
crime & punishment,12,NM,$4.00 ,,,,,
crime & punishment,13,NM+,$5.00 ,,,,,
crime & punishment,14,FN,$3.00 ,,,,,
crime & punishment,15,FN,$3.00 ,,,,,
crime & punishment,16,VG,$2.00 ,,,,,
crime & punishment,17,NM,$4.00 ,,,,,
crime & punishment,18,FN,$3.00 ,,,,,
crime & punishment,19,NM,$4.00 ,,,,,
crime & punishment,20,NM,$4.00 ,,,,,
crime & punishment,21,FN,$3.00 ,,,,,
crime & punishment,22,NM+,$4.00 ,,,,,
crime & punishment,23,NM,$3.00 ,,,,,
crime & punishment,24,VG,$2.00 ,,,,,
crime & punishment,25,FN,$3.00 ,,,,,
crime & punishment,26,VG,$2.00 ,,,,,
crime & punishment,27,VG,$2.00 ,,,,,
crime & punishment,28,NM,$3.00 ,,,,,
crime & punishment,29,FN,$3.00 ,,,,,
crime & punishment,30,FN,$3.00 ,,,,,
crime & punishment,31,FN,$3.00 ,,,,,
crime & punishment,32,FN,$3.00 ,,,,,
crime & punishment,33,NM+,$4.00 ,,,,,
crime & punishment,35,G,$2.00 ,,,,,
crime & punishment,36,VG,$2.00 ,,,,,
crime & punishment,38,FN,$3.00 ,,,,,
crime & punishment,39,VG,$2.00 ,,,,,
crime & punishment,40,VG,$2.00 ,,,,,
crime & punishment,41,G,$2.00 ,,,,,
crime & punishment,42,NM,$3.00 ,,,,,
crime & punishment,44,FN,$3.00 ,,,,,
crime & punishment,45,VG,$3.00 ,,,,,
crime & punishment,46,VG,$4.00 ,,,,,
crime & punishment,47,FN,$3.00 ,,,,,
crime & punishment,48,NM,$3.00 ,,,,,
crime & punishment,49,NM,$3.00 ,,,,,
crime & punishment,50,NM,$3.00 ,,,,,
crime & punishment,51,FN,$3.00 ,,,,,
crime & punishment,52,NM,$3.00 ,,,,,
crime & punishment,53,FN,$3.00 ,,,,,
crime & punishment,55,NM,$3.00 ,,,,,
crime & punishment,59,FN,$3.00 ,,,,,
crime & punishment,62,NM,$3.00 ,,,,,
crime can't win,7,NM,$4.00 ,,,,,
crime can't win,8,NM,$4.00 ,,,,,
crime can't win,9,NM,$4.00 ,,,,,
crime can't win,10,FN,$3.00 ,,,,,
crime can't win,11,FN,$3.00 ,,,,,
crime can't win,41,VG,$2.00 ,,,,,
crime can't win,42,NM,$4.00 ,,,,,
crime can't win,43,G,$2.00 ,,,,,
crime cases,5,NM,$4.00 ,,,,,
crime cases,6,FN,$3.00 ,,,,,
crime cases,7,VG,$2.00 ,,,,,
crime cases,8,FN,$3.00 ,,,,,
crime cases,9,VG,$2.00 ,,,,,
crime cases,10,NM+,$5.00 ,,,,,
crime cases,11,FN,$3.00 ,,,,,
crime cases,12,NM,$4.00 ,,,,,
crime cases,25,FN,$3.00 ,,,,,
crime cases,26,VG,$2.00 ,,,,,
crime clinic,3,NM+,$5.00 ,,,,,
crime clinic,4,FN,$3.00 ,,,,,
crime clinic,5,FN,$3.00 ,,,,,
crime clinic,10,NM,$4.00 ,,,,,
crime clinic,11,NM+,$5.00 ,,,,,
crime detective,1,NM+,$5.00 ,,,,,
crime detective,2,NM,$4.00 ,,,,,
crime detective,3,NM,$4.00 ,,,,,
crime detective,4,VG,$2.00 ,,,,,
crime detective,7,NM,$4.00 ,,,,,
crime detective,8,NM+,$10.00 ,,,,,
crime detective,11,NM,$5.00 ,,,,,
crime detective,V2 4,FN,$3.00 ,,,,,
crime detective,V2 5,NM,$4.00 ,,,,,
crime detective,V2 6,NM,$4.00 ,,,,,
crime does not pay,22,NM+,$180.00 ,,,,,
crime does not pay,23,NM+,$110.00 ,,,,,
crime does not pay,24,NM+,$100.00 ,,,,,
crime does not pay,25,NM,$35.00 ,,,,,
crime does not pay,26,NM+,$50.00 ,,,,,
crime does not pay,27,NM+,$50.00 ,,,,,
crime does not pay,28,NM+,$50.00 ,,,,,
crime does not pay,29,NM,$35.00 ,,,,,
crime does not pay,30,NM+,$50.00 ,,,,,
crime does not pay,31,NM,$15.00 ,,,,,
crime does not pay,32,NM+,$20.00 ,,,,,
crime does not pay,33,NM+,$20.00 ,,,,,
crime does not pay,34,NM+,$20.00 ,,,,,
crime does not pay,35,NM,$15.00 ,,,,,
crime does not pay,36,NM+,$20.00 ,,,,,
crime does not pay,37,NM+,$20.00 ,,,,,
crime does not pay,38,NM+,$20.00 ,,,,,
crime does not pay,39,NM,$15.00 ,,,,,
crime does not pay,40,NM,$15.00 ,,,,,
crime does not pay,41,NM,$8.00 ,,,,,
crime does not pay,42,NM+,$10.00 ,,,,,
crime does not pay,43,NM,$8.00 ,,,,,
crime does not pay,44,NM,$8.00 ,,,,,
crime does not pay,45,NM,$8.00 ,,,,,
crime does not pay,46,NM,$8.00 ,,,,,
crime does not pay,48,NM,$8.00 ,,,,,
crime does not pay,49,NM,$8.00 ,,,,,
crime does not pay,50,NM+,$10.00 ,,,,,
crime does not pay,51,NM,$8.00 ,,,,,
crime does not pay,52,NM+,$10.00 ,,,,,
crime does not pay,53,NM+,$10.00 ,,,,,
crime does not pay,54,NM+,$10.00 ,,,,,
crime does not pay,55,NM+,$10.00 ,,,,,
crime does not pay,56,NM+,$10.00 ,,,,,
crime does not pay,57,NM,$7.00 ,,,,,
crime does not pay,58,NM,$7.00 ,,,,,
crime does not pay,59,NM,$7.00 ,,,,,
crime does not pay,60,NM,$7.00 ,,,,,
crime does not pay,61,NM,$7.00 ,,,,,
crime does not pay,62,VG,$3.00 ,,,,,
crime does not pay,64,NM,$7.00 ,,,,,
crime does not pay,65,NM,$7.00 ,,,,,
crime does not pay,66,NM+,$10.00 ,,,,,
crime does not pay,67,NM,$7.00 ,,,,,
crime does not pay,68,NM,$7.00 ,,,,,
crime does not pay,71,FN,$3.00 ,,,,,
crime does not pay,72,NM,$5.00 ,,,,,
crime does not pay,73,NM,$5.00 ,,,,,
crime does not pay,74,FN,$3.00 ,,,,,
crime does not pay,75,FN,$3.00 ,,,,,
crime does not pay,76,FN,$3.00 ,,,,,
crime does not pay,77,NM,$4.00 ,,,,,
crime does not pay,78,FN,$3.00 ,,,,,
crime does not pay,79,FN,$3.00 ,,,,,
crime does not pay,80,VG,$2.00 ,,,,,
crime does not pay,81,VG,$2.00 ,,,,,
crime does not pay,82,FN,$3.00 ,,,,,
crime does not pay,84,FN,$3.00 ,,,,,
crime does not pay,85,FN,$3.00 ,,,,,
crime does not pay,87,NM,$4.00 ,,,,,
crime does not pay,88,NM+,$5.00 ,,,,,
crime does not pay,89,FN,$3.00 ,,,,,
crime does not pay,90,FN,$3.00 ,,,,,
crime does not pay,91,NM,$4.00 ,,,,,
crime does not pay,92,NM+,$5.00 ,,,,,
crime does not pay,93,VG,$2.00 ,,,,,
crime does not pay,94,NM,$3.00 ,,,,,
crime does not pay,95,NM,$4.00 ,,,,,
crime does not pay,97,NM,$4.00 ,,,,,
crime does not pay,98,VG,$2.00 ,,,,,
crime does not pay,99,VG,$2.00 ,,,,,
crime does not pay,100,FR,$2.00 ,,,,,
crime does not pay,102,FN,$3.00 ,,,,,
crime does not pay,103,VG,$2.00 ,,,,,
crime does not pay,104,FN,$3.00 ,,,,,
crime does not pay,105,FN,$3.00 ,,,,,
crime does not pay,106,NM,$5.00 ,,,,,
crime does not pay,107,NM,$4.00 ,,,,,
crime does not pay,108,FN,$3.00 ,,,,,
crime does not pay,109,G,$2.00 ,,,,,
crime does not pay,110,VG,$2.00 ,,,,,
crime does not pay,111,FN,$3.00 ,,,,,
crime does not pay,112,FN,$3.00 ,,,,,
crime does not pay,113,FN,$3.00 ,,,,,
crime does not pay,115,FN,$3.00 ,,,,,
crime does not pay,116,FN,$2.00 ,,,,,
crime does not pay,118,FN,$2.00 ,,,,,
crime does not pay,120,FN,$3.00 ,,,,,
crime does not pay,121,FN,$3.00 ,,,,,
crime does not pay ,35,NM ,,9.2,OW-W , ,1944,Lev Gleason
crime exposed,1,NM+,$10.00 ,,,,,
crime exposed,3,FN,$4.00 ,,,,,
crime exposed,4,FN,$4.00 ,,,,,
crime exposed,5,VG,$3.00 ,,,,,
crime exposed,6,FN,$4.00 ,,,,,
crime exposed,7,VG,$3.00 ,,,,,
crime exposed,8,G,$3.00 ,,,,,
crime exposed,9,FN,$4.00 ,,,,,
crime exposed,11,VG,$3.00 ,,,,,
crime exposed,13,FN,$4.00 ,,,,,
crime exposed,14,NM,$5.00 ,,,,,
crime fighters,1,NM+,$8.00 ,,,,,
crime fighters,2,NM,$4.00 ,,,,,
crime fighters,3,NM+,$5.00 ,,,,,
crime fighters,4,FN,$4.00 ,,,,,
crime fighters,5,FN,$3.00 ,,,,,
crime fighters,6,FN,$3.00 ,,,,,
crime fighters,8,G,$2.00 ,,,,,
crime fighters,9,VG,$2.00 ,,,,,
crime fighters,10,VG,$2.00 ,,,,,
crime fighting detective,12,NM,$4.00 ,,,,,
crime fighting detective,13,NM,$4.00 ,,,,,
crime fighting detective,14,VG,$2.00 ,,,,,
crime fighting detective,15,FN,$3.00 ,,,,,
crime fighting detective,16,FN,$3.00 ,,,,,
crime fighting detective,17,FN,$3.00 ,,,,,
crime fighting detective,18,NM,$4.00 ,,,,,
crime fighting detective,19,NM,$4.00 ,,,,,
crime files,5,VG,$4.00 ,,,,,
crime files,6,FN,$5.00 ,,,,,
crime incorporated,2,FN,$6.00 ,,,,,
crime must lose,4,FN,$4.00 ,,,,,
crime must lose,5,NM,$5.00 ,,,,,
crime must lose,7,NM,$5.00 ,,,,,
crime must lose,8,FN,$4.00 ,,,,,
crime must lose,9,FN,$4.00 ,,,,,
crime must lose,12,FN,$4.00 ,,,,,
crime must pay the penalty,2,NM+,$5.00 ,,,,,
crime must pay the penalty,3,NM+,$5.00 ,,,,,
crime must pay the penalty,4,NM+,$5.00 ,,,,,
crime must pay the penalty,5,NM,$4.00 ,,,,,
crime must pay the penalty,6,FN,$3.00 ,,,,,
crime must pay the penalty,7,FN,$3.00 ,,,,,
crime must pay the penalty,9,VG,$2.00 ,,,,,
crime must pay the penalty,10,FN,$3.00 ,,,,,
crime must pay the penalty,11,FN,$3.00 ,,,,,
crime must pay the penalty,13,VG,$2.00 ,,,,,
crime must pay the penalty,15,NM,$4.00 ,,,,,
crime must pay the penalty,16,G,$2.00 ,,,,,
crime must pay the penalty,17,NM,$4.00 ,,,,,
crime must pay the penalty,18,NM,$4.00 ,,,,,
crime must pay the penalty,19,VG,$2.00 ,,,,,
crime must pay the penalty,20,G,$2.00 ,,,,,
crime must pay the penalty,21,VG,$2.00 ,,,,,
crime must pay the penalty,22,VG,$2.00 ,,,,,
crime must pay the penalty,23,VG,$2.00 ,,,,,
crime must pay the penalty,24,G,$2.00 ,,,,,
crime must pay the penalty,25,G,$2.00 ,,,,,
crime must pay the penalty,26,FN,$3.00 ,,,,,
crime must pay the penalty,27,NM,$4.00 ,,,,,
crime must pay the penalty,31,G,$2.00 ,,,,,
crime must pay the penalty,32,VG,$2.00 ,,,,,
crime must pay the penalty,33,FN,$3.00 ,,,,,
crime must pay the penalty,34,FN,$3.00 ,,,,,
crime must pay the penalty (1948),33,NM+,$5.00 ,,,,,
crime must stop,1,G,$3.00 ,,,,,
crime mysteries,1,G,$3.00 ,,,,,
crime mysteries,2,NM,$10.00 ,,,,,
crime mysteries,3,NM+,$6.00 ,,,,,
crime mysteries,4,NM,$5.00 ,,,,,
crime mysteries,5,VG,$2.00 ,,,,,
crime mysteries,6,FR,$2.00 ,,,,,
crime mysteries,7,FN,$3.00 ,,,,,
crime mysteries,8,FN,$3.00 ,,,,,
crime mysteries,11,VG,$2.00 ,,,,,
crime on the waterfront,4,NM+,$8.00 ,,,,,
crime reporter,1,NM+,$10.00 ,,,,,
crime reporter,2,NM+,$7.00 ,,,,,
crime reporter,3,NM+,$7.00 ,,,,,
crime smasher,1,NM+,$15.00 ,,,,,
crime smashers,1,VG,$5.00 ,,,,,
crime smashers,2,FN,$3.00 ,,,,,
crime smashers,3,NM,$4.00 ,,,,,
crime smashers,5,FN,$4.00 ,,,,,
crime smashers,6,NM,$5.00 ,,,,,
crime smashers,8,NM,$5.00 ,,,,,
crime smashers,9,FN,$4.00 ,,,,,
crime smashers,10,VG,$3.00 ,,,,,
crime smashers,12,G,$4.00 ,,,,,
crime smashers,13,FN,$6.00 ,,,,,
crime smashers,14,G,$3.00 ,,,,,
crime smashers ,5,FN ,,6.5,OW-W , ,1951,Ribage Publishing
crime suspense stories,2,VG,$35.00 ,,,,,
crime suspense stories,4,FN,$40.00 ,,,,,
crime suspense stories,7,VG,$18.00 ,,,,,
crime suspense stories,16,FN,$25.00 ,,,,,
crime suspense stories,18,FN,$20.00 ,,,,,
crime suspense stories,23,VG,$9.00 ,,,,,
crime suspense stories,26,FN,$14.00 ,,,,,
crime suspenstories ,4,FN ,,9.4,W , ,1951,EC
crime-fighting detective ,18,NM ,,6,W , ,1952,Star Publications
crimes by women,5,NM+,$15.00 ,,,,,
crimes by women,7,NM+,$15.00 ,,,,,
crimes by women,8,G,$3.00 ,,,,,
crimes by women,9,NM,$12.00 ,,,,,
crimes by women,14,G,$3.00 ,,,,,
crimes by women ,1,NL ,,9.2,OW-W , ,1948,Fox
crimes by women ,6,NL ,,8,OW ,Old grade VF- 7.5 ,1949,Fox
crimes incorporated,12,FN,$7.00 ,,,,,
crimes incorporated (128 pages 1950),NN,VG,$10.00 ,,,,,
criminals on the run,V4 1,NM,$4.00 ,,,,,
criminals on the run,V4 2,NM,$4.00 ,,,,,
criminals on the run,V4 3,NM,$4.00 ,,,,,
criminals on the run,V4 4,NM+,$5.00 ,,,,,
criminals on the run,V4 5,NM+,$5.00 ,,,,,
criminals on the run,V4 6,NM,$4.00 ,,,,,
criminals on the run,V4 7,NM,$4.00 ,,,,,
criminals on the run,V5 1,NM,$4.00 ,,,,,
criminals on the run,V5 2,NM+,$5.00 ,,,,,
crown comics,1,NM+,$9.00 ,,,,,
crown comics,2,NM+,$5.00 ,,,,,
crown comics,3,NM+,$5.00 ,,,,,
crown comics,4,NM+,$5.00 ,,,,,
crown comics,5,NM+,$5.00 ,,,,,
crown comics,6,NM+,$5.00 ,,,,,
crown comics,7,NM,$9.00 ,,,,,
crown comics,8,NM,$4.00 ,,,,,
crown comics,9,NM+,$5.00 ,,,,,
crown comics,10,NM+,$5.00 ,,,,,
crown comics,11,NM,$4.00 ,,,,,
crown comics,12,NM,$4.00 ,,,,,
crown comics,13,NM,$4.00 ,,,,,
crown comics,14,G,$2.00 ,,,,,
crown comics,15,NM+,$5.00 ,,,,,
crown comics,16,NM+,$5.00 ,,,,,
crown comics,17,NM,$4.00 ,,,,,
crown comics,18,NM+,$5.00 ,,,,,
crown comics,19,NM+,$5.00 ,,,,,
crusader from mars,1,NM+,$12.00 ,,,,,
crusader from mars,2,NM,$10.00 ,,,,,
cryin' lion,3,G,$2.00 ,,,,,
curly kayo,1,NM,$8.00 ,,,,,
curly kayo,2,NM,$5.00 ,,,,,
curly kayo,4,VG,$6.00 ,,,,,
curly kayo,5,NM,$3.00 ,,,,,
curly kayo,6,NM,$5.00 ,,,,,
custer's last fight,NN,NM+,$12.00 ,,,,,
cyclone comics,1,NM+,$100.00 ,,,,,
cyclone comics,2,NM+,$50.00 ,,,,,
cyclone comics,3,NM+,$35.00 ,,,,,
cyclone comics,4,NM,$25.00 ,,,,,
cyclone comics,5,NM+,$35.00 ,,,,,
cyclone comics ,1,NM+ ,,9.6,W ,Old grade NM- 9.2 ,1940,Bilbara Publishing Co.
cyclone comics ,2,NM+ ,,9.2,W ,Old grade VF+ 8.5 ,1940,Bilbara Publishing Co.
cyclone comics ,4,NM ,,9,W , ,1940,Bilbara Publishing Co.
dakota lil,NN,NM+,$20.00 ,,,,,
dale evans,1,NM,$30.00 ,,,,,
dale evans,2,NM+,$12.00 ,,,,,
dale evans,3,NM+,$15.00 ,,,,,
dale evans,4,NM+,$15.00 ,,,,,
dale evans,5,NM+,$15.00 ,,,,,
dale evans,6,NM+,$15.00 ,,,,,
dale evans,7,NM+,$15.00 ,,,,,
dale evans,8,NM+,$15.00 ,,,,,
dale evans,9,NM+,$15.00 ,,,,,
dale evans,10,NM+,$15.00 ,,,,,
dale evans,11,NM+,$15.00 ,,,,,
dale evans,12,NM+,$7.00 ,,,,,
dale evans,13,NM,$7.00 ,,,,,
dale evans,14,NM+,$9.00 ,,,,,
dale evans,15,NM+,$9.00 ,,,,,
dale evans,16,VG,$4.00 ,,,,,
dale evans,17,NM,$7.00 ,,,,,
dale evans,18,FN,$5.00 ,,,,,
dale evans,19,NM,$7.00 ,,,,,
dale evans,20,NM+,$9.00 ,,,,,
dale evans,21,NM+,$9.00 ,,,,,
dale evans,22,VG,$4.00 ,,,,,
dale evans,23,NM+,$9.00 ,,,,,
dale evans,24,FN,$5.00 ,,,,,
dale evans comics ,1,NM+ ,,9.4,OW-W , ,1948,D.C. Comics
dale evans comics ,4,NM+ ,,9.6,OW-W ,Old grade NM- 9.2 ,1949,D.C. Comics
dale evans comics ,5,NM+ ,,9.2,W , ,1949,D.C. Comics
dale evans comics ,6,NM+ ,,9.8,W , ,1949,D.C. Comics
dale evans comics ,7,NM+ ,,9.2,OW-W , ,1949,D.C. Comics
dale evans comics ,8,NM+ ,,9.6,OW-W , ,1949,D.C. Comics
dale evans comics ,9,NM+ ,,9.4,OW-W , ,1950,D.C. Comics
dale evans comics ,11,NM+ ,,9,OW-W , ,1950,D.C. Comics
dale evans comics ,14,NM+ ,,9.6,OW-W , ,1950,D.C. Comics
dale evans comics ,15,NM+ ,,6.5,OW-W , ,1951,D.C. Comics
dale evans comics ,16,VG ,,3.5,W ,Tears on most pages ,1951,D.C. Comics
dale evans comics ,17,NM ,,9,W , ,1949,D.C. Comics
dale evans comics ,19,NM ,,7.5,W , ,1951,D.C. Comics
dale evans comics ,20,NM+ ,,9.2,W , ,1951,D.C. Comics
dale evans comics ,21,NM+ ,,9,W , , ,D.C. Comics
dale evans comics ,23,NM+ ,,9,W , ,1952,D.C. Comics
dale evans comics ,24,FN ,,4.5,OW-W , ,1952,D.C. Comics
dalton boys,NN,NM+,$12.00 ,,,,,
danger,1,FN,$4.00 ,,,,,
danger,2,VG,$3.00 ,,,,,
danger,10,NM,$4.00 ,,,,,
danger trail,1,NM,$30.00 ,,,,,
danger trail,2,NM+,$20.00 ,,,,,
danger trail,3,NM+,$20.00 ,,,,,
danger trail,4,NM,$15.00 ,,,,,
danger trail,5,NM,$15.00 ,,,,,
daredevil,1,NM,$900.00 ,,,,,
daredevil,2,NM,$300.00 ,,,,,
daredevil,3,NM+,$300.00 ,,,,,
daredevil,4,NM,$180.00 ,,,,,
daredevil,5,NM,$150.00 ,,,,,
daredevil,6,NM,$110.00 ,,,,,
daredevil,7,NM,$110.00 ,,,,,
daredevil,8,NM,$110.00 ,,,,,
daredevil,9,FN,$75.00 ,,,,,
daredevil,10,NM,$110.00 ,,,,,
daredevil,11,NM+,$120.00 ,,,,,
daredevil,12,NM+,$180.00 ,,,,,
daredevil,13,NM,$110.00 ,,,,,
daredevil,14,NM,$65.00 ,,,,,
daredevil,15,NM,$65.00 ,,,,,
daredevil,16,FN,$40.00 ,,,,,
daredevil,17,NM,$50.00 ,,,,,
daredevil,18,NM+,$120.00 ,,,,,
daredevil,19,FN,$30.00 ,,,,,
daredevil,20,NM,$45.00 ,,,,,
daredevil,21,NM,$35.00 ,,,,,
daredevil,22,NM,$20.00 ,,,,,
daredevil,23,NM,$20.00 ,,,,,
daredevil,24,NM+,$27.00 ,,,,,
daredevil,25,FN,$13.00 ,,,,,
daredevil,26,NM+,$27.00 ,,,,,
daredevil,27,NM,$20.00 ,,,,,
daredevil,28,NM,$20.00 ,,,,,
daredevil,29,NM+,$27.00 ,,,,,
daredevil,30,NM,$20.00 ,,,,,
daredevil,31,NM+,$45.00 ,,,,,
daredevil,32,FN,$8.00 ,,,,,
daredevil,33,NM+,$16.00 ,,,,,
daredevil,34,NM+,$16.00 ,,,,,
daredevil,35,FN,$8.00 ,,,,,
daredevil,36,NM+,$16.00 ,,,,,
daredevil,37,NM+,$16.00 ,,,,,
daredevil,38,FN,$13.00 ,,,,,
daredevil,39,NM+,$16.00 ,,,,,
daredevil,40,NM+,$16.00 ,,,,,
daredevil,41,NM,$8.00 ,,,,,
daredevil,42,NM+,$11.00 ,,,,,
daredevil,43,NM+,$11.00 ,,,,,
daredevil,44,NM+,$11.00 ,,,,,
daredevil,45,NM+,$11.00 ,,,,,
daredevil,46,NM,$8.00 ,,,,,
daredevil,47,NM+,$11.00 ,,,,,
daredevil,48,NM+,$11.00 ,,,,,
daredevil,49,NM,$8.00 ,,,,,
daredevil,50,NM,$8.00 ,,,,,
daredevil,52,NM,$7.00 ,,,,,
daredevil,53,FN,$4.00 ,,,,,
daredevil,54,FN,$4.00 ,,,,,
daredevil,55,FN,$4.00 ,,,,,
daredevil,56,FN,$4.00 ,,,,,
daredevil,58,NM,$7.00 ,,,,,
daredevil,60,NM,$7.00 ,,,,,
daredevil,61,VG,$3.00 ,,,,,
daredevil,62,NM,$7.00 ,,,,,
daredevil,64,VG,$3.00 ,,,,,
daredevil,65,VG,$3.00 ,,,,,
daredevil,68,VG,$3.00 ,,,,,
daredevil,71,VG,$2.00 ,,,,,
daredevil,76,FN,$3.00 ,,,,,
daredevil comics ,1,NM ,,9,W , ,1941,Lev Gleason
daring,1,NM+,"$2,000.00 ",,,,,
daring,2,NM+,"$1,100.00 ",,,,,
daring,3,NM+,$900.00 ,,,,,
daring,4,NM,$550.00 ,,,,,
daring,5,NM,$375.00 ,,,,,
daring,6,NM+,$500.00 ,,,,,
daring,7,NM+,$550.00 ,,,,,
daring,8,NM,$450.00 ,,,,,
daring,9,NM+,$110.00 ,,,,,
daring,10,NM+,$110.00 ,,,,,
daring,12,NM+,$100.00 ,,,,,
daring confessions,1,FN,$5.00 ,,,,,
daring love,1,VG,$5.00 ,,,,,
daring love,15,FN,$3.00 ,,,,,
daring love,16,VG,$3.00 ,,,,,
daring love,17,FN,$3.00 ,,,,,
dark mysteries,1,NM+,$20.00 ,,,,,
dark mysteries,2,NM+,$20.00 ,,,,,
dark mysteries,3,NM+,$5.00 ,,,,,
dark mysteries,4,NM+,$5.00 ,,,,,
dark mysteries,5,NM+,$5.00 ,,,,,
dark mysteries,6,FN,$3.00 ,,,,,
dark mysteries,7,NM,$4.00 ,,,,,
dark mysteries,8,NM,$4.00 ,,,,,
dark mysteries,10,NM,$4.00 ,,,,,
dark mysteries,11,VG,$4.00 ,,,,,
dark mysteries,14,NM,$4.00 ,,,,,
darling love,1,NM+,$5.00 ,,,,,
darling love,2,FN,$3.00 ,,,,,
darling love,3,FN,$3.00 ,,,,,
darling love,4,VG,$2.00 ,,,,,
darling love,5,NM,$4.00 ,,,,,
darling love,6,VG,$2.00 ,,,,,
darling love,8,FN,$3.00 ,,,,,
darling love,9,FN,$3.00 ,,,,,
darling love,11,NM,$4.00 ,,,,,
darling romance,1,FN,$5.00 ,,,,,
darling romance,2,VG,$2.00 ,,,,,
darling romance,3,FN,$3.00 ,,,,,
darling romance,5,VG,$2.00 ,,,,,
darling romance,6,VG,$2.00 ,,,,,
darling romance,7,FN,$3.00 ,,,,,
date with danger,5,NM+,$4.00 ,,,,,
date with danger,6,FN,$3.00 ,,,,,
davy crockett (avon),NN,FN,$6.00 ,,,,,
davy crockett (fc),631,FN,$3.00 ,,,,,
dead end crime stories,NN,VG,$4.00 ,,,,,
